time_observed_at,time_zone,latitude,longitude
2019-08-25 18:56:48 UTC,Pacific Time (US & Canada),48.5653583333,-123.4662466667
2019-08-25 19:00:15 UTC,Pacific Time (US & Canada),48.565255,-123.46608
2019-08-25 19:01:48 UTC,Pacific Time (US & Canada),48.5652083333,-123.4660416667
2019-08-25 19:05:30 UTC,Pacific Time (US & Canada),48.565529,-123.466143
2019-08-25 19:11:06 UTC,Pacific Time (US & Canada),48.565445,-123.4652466667
2019-08-25 19:12:33 UTC,Pacific Time (US & Canada),48.56537,-123.46553
2019-08-25 19:13:41 UTC,Pacific Time (US & Canada),48.56542,-123.4651033333
,UTC,48.4850111111,-123.3940805556
2019-08-25 19:17:15 UTC,Pacific Time (US & Canada),48.565195,-123.4653083333
2019-08-25 19:26:45 UTC,Pacific Time (US & Canada),48.5526083333,-123.44687
2019-08-25 19:35:08 UTC,Pacific Time (US & Canada),48.5525883333,-123.4552
2019-08-25 19:37:16 UTC,Pacific Time (US & Canada),48.5531533333,-123.4553916667
2019-08-25 19:39:49 UTC,Pacific Time (US & Canada),48.5525966667,-123.454605
,UTC,48.4647916667,-123.4469444444
,UTC,48.4647916667,-123.4469444444
2019-05-11 15:49:00 UTC,Pacific Time (US & Canada),48.456860277,-123.3251213679
2019-08-26 21:02:00 UTC,Pacific Time (US & Canada),48.50502816,-123.523791
2017-06-29 19:37:00 UTC,Pacific Time (US & Canada),48.456112,-123.302653
2019-08-26 20:27:00 UTC,Pacific Time (US & Canada),48.430775,-123.392905
2019-08-26 21:28:00 UTC,Pacific Time (US & Canada),48.655503,-123.397892
2019-08-27 16:59:00 UTC,Pacific Time (US & Canada),48.4783929722,-123.4026389722
2019-08-16 19:50:00 UTC,Pacific Time (US & Canada),48.4660244,-123.5091302
2019-08-27 17:14:00 UTC,Pacific Time (US & Canada),48.6399638889,-123.4177083333
2019-08-27 17:57:00 UTC,Pacific Time (US & Canada),48.6190555556,-123.4237833333
2019-08-28 23:55:57 UTC,Pacific Time (US & Canada),48.50938046,-123.43999215
2019-08-28 23:57:28 UTC,Pacific Time (US & Canada),48.50945667,-123.43996525
2019-08-28 23:58:40 UTC,Pacific Time (US & Canada),48.5095181,-123.4398104
2019-08-28 23:59:46 UTC,Pacific Time (US & Canada),48.50944324,-123.43974499
2019-08-29 00:00:12 UTC,Pacific Time (US & Canada),48.50944397,-123.4398312
2019-08-29 00:01:50 UTC,Pacific Time (US & Canada),48.5094181,-123.44020934
2019-08-29 00:09:56 UTC,Pacific Time (US & Canada),48.50919372,-123.43972574
2019-08-29 00:10:43 UTC,Pacific Time (US & Canada),48.50922927,-123.43963319
2019-08-29 00:18:00 UTC,Pacific Time (US & Canada),48.50934172,-123.43916465
2019-08-29 20:39:49 UTC,Pacific Time (US & Canada),48.4165787019,-123.3713034388
2019-08-29 22:24:53 UTC,Pacific Time (US & Canada),48.4166033333,-123.371605
2019-08-29 22:22:39 UTC,Pacific Time (US & Canada),48.4165883333,-123.371475
2019-08-29 22:33:10 UTC,Pacific Time (US & Canada),48.4165787955,-123.3714915924
,Pacific Time (US & Canada),48.442453,-123.337003
,Pacific Time (US & Canada),48.4589632786,-123.4978166956
,Pacific Time (US & Canada),48.4595504926,-123.497719666
2019-09-01 22:42:19 UTC,Pacific Time (US & Canada),48.4510994868,-123.3395051798
2019-09-02 17:06:43 UTC,Pacific Time (US & Canada),48.4931530614,-123.382516466
2019-09-02 18:38:49 UTC,Pacific Time (US & Canada),48.4932105476,-123.3834411437
2019-09-02 20:45:39 UTC,Pacific Time (US & Canada),48.4845716707,-123.3565123369
2019-09-02 21:40:43 UTC,Pacific Time (US & Canada),48.4499962,-123.5242739
2019-09-03 16:41:37 UTC,Pacific Time (US & Canada),48.455545,-123.3248133333
2019-09-03 16:49:27 UTC,Pacific Time (US & Canada),48.455745,-123.3250716667
2019-09-03 16:52:37 UTC,Pacific Time (US & Canada),48.4561616667,-123.3254166667
2019-09-03 17:00:33 UTC,Pacific Time (US & Canada),48.4563166667,-123.325675
2019-09-03 17:11:00 UTC,Pacific Time (US & Canada),48.4568333333,-123.324425
2019-09-03 17:16:51 UTC,Pacific Time (US & Canada),48.4569383333,-123.323495
2019-09-03 17:21:42 UTC,Pacific Time (US & Canada),48.4569283333,-123.3236
2019-09-03 17:37:44 UTC,Pacific Time (US & Canada),48.456945,-123.324525
2019-09-03 17:45:36 UTC,Pacific Time (US & Canada),48.456045,-123.3245083333
2019-09-03 17:49:31 UTC,Pacific Time (US & Canada),48.455845,-123.3241283333
2019-09-03 17:52:40 UTC,Pacific Time (US & Canada),48.45597,-123.32422
2019-09-03 17:53:47 UTC,Pacific Time (US & Canada),48.4561216667,-123.3243716667
2019-09-03 17:55:18 UTC,Pacific Time (US & Canada),48.4561583333,-123.32477
2019-09-03 17:58:05 UTC,Pacific Time (US & Canada),48.4557616667,-123.324875
2019-09-03 18:08:13 UTC,Pacific Time (US & Canada),48.455155,-123.3239966667
2019-09-03 18:39:35 UTC,Pacific Time (US & Canada),48.4556616667,-123.3365466667
2019-09-03 18:52:18 UTC,Pacific Time (US & Canada),48.4557583333,-123.3388583333
2019-09-03 19:55:00 UTC,Pacific Time (US & Canada),48.4368498145,-123.4586918157
2019-06-23 21:02:00 UTC,Pacific Time (US & Canada),48.4640775,-123.2988853
2019-09-05 00:01:16 UTC,Pacific Time (US & Canada),48.5634318972,-123.4358321876
2005-04-22 06:58:00 UTC,Pacific Time (US & Canada),48.553276,-123.45347
2019-09-05 22:22:00 UTC,Pacific Time (US & Canada),48.4564166667,-123.3390666667
2019-09-05 22:24:59 UTC,Pacific Time (US & Canada),48.45573,-123.3393783333
2019-09-05 22:25:54 UTC,Pacific Time (US & Canada),48.455805,-123.3393333333
2019-09-03 18:08:00 UTC,Pacific Time (US & Canada),48.4317245062,-123.4877239645
2019-09-10 22:35:47 UTC,Pacific Time (US & Canada),48.4559810039,-123.3393031433
2019-09-10 22:38:51 UTC,Pacific Time (US & Canada),48.4552283333,-123.3396
2019-09-07 20:27:00 UTC,Pacific Time (US & Canada),48.4855927,-123.3793797
2019-09-09 20:00:00 UTC,Pacific Time (US & Canada),48.4552777778,-123.4988888889
2019-09-11 23:02:49 UTC,Pacific Time (US & Canada),48.454481,-123.339663
2019-09-11 23:06:14 UTC,Pacific Time (US & Canada),48.45412,-123.33988
2019-09-12 13:35:01 UTC,Pacific Time (US & Canada),48.4507651708,-123.3392817621
2016-04-19 18:56:00 UTC,Pacific Time (US & Canada),49.032304,-119.468163
,Pacific Time (US & Canada),48.48086,-123.36841
,Pacific Time (US & Canada),48.543514,-123.412134
,Pacific Time (US & Canada),48.462155,-123.413061
,Pacific Time (US & Canada),48.421616,-123.502516
,Pacific Time (US & Canada),48.495961,-123.388258
,Pacific Time (US & Canada),48.650644,-123.40572
,Pacific Time (US & Canada),48.473748,-123.416953
,Pacific Time (US & Canada),48.45611,-123.30265
,Pacific Time (US & Canada),48.465833,-123.32914
,Pacific Time (US & Canada),48.586684,-123.417596
,Pacific Time (US & Canada),48.467541,-123.345969
,Pacific Time (US & Canada),48.454987,-123.490772
,Pacific Time (US & Canada),48.452103,-123.424933
,Pacific Time (US & Canada),48.447241,-123.346633
,Pacific Time (US & Canada),48.862176,-123.629212
2019-09-11 20:54:52 UTC,Pacific Time (US & Canada),48.4761478261,-123.3742228112
2019-09-13 22:17:14 UTC,Pacific Time (US & Canada),48.4717416667,-123.4162916667
2019-09-14 19:44:31 UTC,Pacific Time (US & Canada),48.4697716667,-123.4140033333
2019-07-25 20:17:00 UTC,Pacific Time (US & Canada),48.4313055556,-123.5267805556
2019-09-20 18:54:55 UTC,Pacific Time (US & Canada),48.4294433594,-123.3216629028
2019-09-20 19:27:09 UTC,Pacific Time (US & Canada),48.5537712067,-123.3882474728
2019-09-18 21:34:00 UTC,Pacific Time (US & Canada),48.4959292,-123.3874204
2019-08-31 23:26:14 UTC,Pacific Time (US & Canada),48.4935264587,-123.3930969238
2019-09-21 21:17:03 UTC,Pacific Time (US & Canada),48.564895,-123.46968
2019-09-22 23:34:57 UTC,Pacific Time (US & Canada),48.4511405073,-123.3394757186
2019-08-22 23:28:00 UTC,Arizona,48.5083676411,-123.4001729622
2019-09-24 22:03:31 UTC,Pacific Time (US & Canada),48.5790866667,-123.46218
2019-09-24 22:04:21 UTC,Pacific Time (US & Canada),48.45556333,-123.33721167
2019-09-24 22:22:50 UTC,Pacific Time (US & Canada),48.4506989479,-123.3395710831
2019-09-27 15:47:49 UTC,Pacific Time (US & Canada),48.41196333,-123.34359667
2019-09-27 18:05:54 UTC,Pacific Time (US & Canada),48.56162,-123.46943667
2019-09-27 18:09:24 UTC,Pacific Time (US & Canada),48.56164167,-123.46952
2019-09-28 19:07:55 UTC,Pacific Time (US & Canada),48.4297218323,-123.3216629028
2019-09-28 21:43:35 UTC,Pacific Time (US & Canada),48.45086667,-123.33901167
2019-09-28 21:50:21 UTC,Pacific Time (US & Canada),48.45081667,-123.33883667
2019-09-28 23:05:02 UTC,Pacific Time (US & Canada),48.44205833,-123.33676167
2019-09-27 18:10:43 UTC,Pacific Time (US & Canada),48.5615916667,-123.4694216667
2019-09-30 20:46:09 UTC,Pacific Time (US & Canada),48.455155,-123.33733333
2019-09-30 20:54:22 UTC,Pacific Time (US & Canada),48.45519667,-123.33908833
2019-09-30 21:04:36 UTC,Pacific Time (US & Canada),48.45615,-123.34069667
2019-09-27 18:07:01 UTC,Pacific Time (US & Canada),48.561705,-123.469445
2019-09-11 00:28:56 UTC,Pacific Time (US & Canada),48.634461668,-123.412455
2019-10-03 22:29:33 UTC,Pacific Time (US & Canada),48.45452833,-123.339645
2019-10-05 20:27:13 UTC,Pacific Time (US & Canada),48.56382833,-123.46897167
2019-09-29 17:42:00 UTC,Pacific Time (US & Canada),48.441269,-123.359192
2019-10-09 15:46:00 UTC,Pacific Time (US & Canada),48.4118642081,-123.3436958079
2019-10-09 15:46:00 UTC,Pacific Time (US & Canada),48.4118642081,-123.3436958079
2019-10-09 22:48:31 UTC,Pacific Time (US & Canada),48.4453416667,-123.470695
2019-07-09 15:11:00 UTC,Pacific Time (US & Canada),48.4579779628,-123.3760972037
2019-06-14 20:16:00 UTC,Pacific Time (US & Canada),48.4278222222,-123.5029444444
2019-08-22 01:13:00 UTC,Pacific Time (US & Canada),48.4521265,-123.2746303
2019-08-24 22:17:00 UTC,Pacific Time (US & Canada),48.4891555556,-123.392875
2019-07-14 20:21:00 UTC,Pacific Time (US & Canada),48.4120055556,-123.5234222222
2019-08-19 16:46:00 UTC,Pacific Time (US & Canada),48.4695739,-123.5099109
2019-08-18 17:51:00 UTC,Pacific Time (US & Canada),48.4580740149,-123.4474548755
2019-10-10 21:21:37 UTC,Pacific Time (US & Canada),48.5720558677,-123.4408208505
2019-09-15 15:26:00 UTC,Pacific Time (US & Canada),48.5513037039,-123.4167595922
2019-08-15 22:31:00 UTC,Pacific Time (US & Canada),48.6432277778,-123.4137027778
2019-10-11 21:44:51 UTC,Pacific Time (US & Canada),48.4439709948,-123.3100940429
2019-09-03 20:36:00 UTC,Pacific Time (US & Canada),48.4253694444,-123.5033861111
2019-09-03 20:37:00 UTC,Pacific Time (US & Canada),48.4253694444,-123.5033861111
2019-09-03 20:37:00 UTC,Pacific Time (US & Canada),48.4253722222,-123.5033555556
2019-09-03 20:37:00 UTC,Pacific Time (US & Canada),48.4253722222,-123.5033555556
2019-10-13 21:47:54 UTC,Pacific Time (US & Canada),48.4803390503,-123.4166259766
2019-10-13 21:47:49 UTC,Pacific Time (US & Canada),48.4803390503,-123.4166259766
2019-10-10 20:59:01 UTC,Pacific Time (US & Canada),48.6329533333,-123.408325
2019-07-21 01:39:00 UTC,Pacific Time (US & Canada),48.4586938,-123.4284052
2019-07-09 01:08:00 UTC,Pacific Time (US & Canada),48.459125,-123.510068
2019-10-17 05:18:22 UTC,Pacific Time (US & Canada),48.4673348827,-123.4146296427
2019-10-11 23:31:51 UTC,Pacific Time (US & Canada),48.5009416667,-123.3892533333
2019-10-22 21:47:35 UTC,Pacific Time (US & Canada),48.4894779131,-123.3041396392
2019-10-27 22:01:10 UTC,Pacific Time (US & Canada),48.4983329773,-123.3952789307
2019-10-27 21:31:34 UTC,Pacific Time (US & Canada),48.4220399,-123.3757387
2019-12-04 14:50:13 UTC,UTC,48.4440926412,-123.3846080276
2019-07-08 21:40:00 UTC,Pacific Time (US & Canada),48.40976,-123.497765
2019-08-14 00:37:00 UTC,Pacific Time (US & Canada),48.4425468,-123.5121909
2019-08-18 07:01:00 UTC,Pacific Time (US & Canada),48.4420335285,-123.5083420925
2019-08-20 14:50:00 UTC,Pacific Time (US & Canada),48.4552356095,-123.4999320681
2019-07-29 18:08:00 UTC,Pacific Time (US & Canada),48.689794634,-123.4244917044
,Pacific Time (US & Canada),48.447603,-123.493346
2019-05-27 00:27:00 UTC,Pacific Time (US & Canada),48.4496152778,-123.4741663889
2019-08-17 17:57:00 UTC,Pacific Time (US & Canada),48.5639232,-123.4549564
2018-09-23 23:31:00 UTC,Pacific Time (US & Canada),48.4468965,-123.5118158
2019-05-09 22:57:00 UTC,Pacific Time (US & Canada),48.4526439,-123.4870484
2019-04-27 22:20:00 UTC,Pacific Time (US & Canada),48.455847,-123.507623
,Pacific Time (US & Canada),48.458503,-123.48121
2018-08-17 18:39:00 UTC,Pacific Time (US & Canada),48.657921,-123.4461853
2018-08-19 18:49:00 UTC,Pacific Time (US & Canada),48.562595,-123.432683
2018-08-19 18:51:00 UTC,Pacific Time (US & Canada),48.5836106643,-123.403169503
2019-08-22 20:52:00 UTC,Pacific Time (US & Canada),48.5175972222,-123.3690944444
2019-05-09 17:42:00 UTC,Pacific Time (US & Canada),48.4965875,-123.3753347
2019-08-22 22:25:00 UTC,Pacific Time (US & Canada),48.4954406,-123.381089
2019-08-22 22:29:00 UTC,Pacific Time (US & Canada),48.495853,-123.3804747
2019-08-22 22:32:00 UTC,Pacific Time (US & Canada),48.4958369,-123.3793944
2019-08-22 22:41:00 UTC,Pacific Time (US & Canada),48.4961629,-123.3771881
2019-08-27 16:59:00 UTC,Pacific Time (US & Canada),48.4784169,-123.4007784
2019-03-31 22:02:01 UTC,Pacific Time (US & Canada),48.560995,-123.4675666667
2020-01-24 13:29:29 UTC,UTC,48.4686012268,-123.3625793457
2020-02-08 19:45:00 UTC,Pacific Time (US & Canada),48.4120651108,-123.3436738888
2020-02-08 19:45:00 UTC,Pacific Time (US & Canada),48.4120651108,-123.3436738888
2020-02-08 19:44:00 UTC,Pacific Time (US & Canada),48.4120651108,-123.3436738888
2020-02-08 19:44:00 UTC,Pacific Time (US & Canada),48.4120651108,-123.3436738888
2019-05-15 12:09:00 UTC,UTC,48.4743318486,-123.3992023297
2020-01-27 05:58:00 UTC,Pacific Time (US & Canada),48.5779580362,-123.463636373
2019-06-04 20:19:00 UTC,Eastern Time (US & Canada),48.564848177,-123.4707845848
2020-02-19 14:35:39 UTC,UTC,48.4866417898,-123.3993863249
2020-02-20 01:08:23 UTC,Hawaii,48.5613212585,-123.4641799927
2020-02-21 13:08:55 UTC,UTC,48.4158323069,-123.3260517195
2020-02-20 22:00:38 UTC,Pacific Time (US & Canada),48.646405,-123.39878
2020-02-26 16:45:00 UTC,Pacific Time (US & Canada),48.4120759219,-123.3436692543
2020-02-26 16:45:00 UTC,Pacific Time (US & Canada),48.4120759219,-123.3436692543
2020-02-26 16:45:00 UTC,Pacific Time (US & Canada),48.4120759219,-123.3436692543
2020-02-28 07:42:54 UTC,UTC,48.4410987068,-123.3193721837
2020-02-18 22:58:46 UTC,Pacific Time (US & Canada),48.454645,-123.33950833
2020-02-18 22:58:16 UTC,Pacific Time (US & Canada),48.45459667,-123.3395
2020-03-04 12:45:04 UTC,UTC,48.538842199,-123.2885649992
2020-03-04 14:09:07 UTC,UTC,48.46685333,-123.44212167
2020-03-04 12:02:00 UTC,UTC,48.5423905209,-123.3623245648
2020-03-06 15:39:14 UTC,UTC,48.4687007092,-123.3183528887
2020-02-24 18:52:26 UTC,Pacific Time (US & Canada),48.4687076244,-123.3174879349
,Pacific Time (US & Canada),48.4914186533,-123.3533763887
,Pacific Time (US & Canada),48.4641876104,-123.2947070897
2020-03-09 20:26:42 UTC,Pacific Time (US & Canada),48.4474625709,-123.4956337139
2020-03-07 02:25:11 UTC,Hawaii,48.469175814,-123.3148623786
2020-03-11 21:57:33 UTC,Pacific Time (US & Canada),48.454625,-123.33976167
2020-03-10 20:51:00 UTC,Pacific Time (US & Canada),48.5779086,-123.4510103
2020-03-10 20:51:00 UTC,Pacific Time (US & Canada),48.5778802072,-123.4541860355
2020-03-15 20:43:47 UTC,Pacific Time (US & Canada),48.46872,-123.31819167
2020-03-15 20:57:00 UTC,Pacific Time (US & Canada),48.4178714944,-123.3425636937
2020-03-16 20:41:52 UTC,Pacific Time (US & Canada),49.2381313703,-123.9994397255
2020-03-16 19:13:36 UTC,Pacific Time (US & Canada),48.4112611266,-123.3457401395
2020-03-18 20:15:48 UTC,Pacific Time (US & Canada),48.4852131344,-123.2995936773
2020-03-18 21:35:56 UTC,Pacific Time (US & Canada),48.439605,-123.29623333
,UTC,48.4395875354,-123.2951979735
2020-03-19 18:37:00 UTC,Pacific Time (US & Canada),48.5123831676,-123.5302009224
2020-03-19 18:06:00 UTC,Pacific Time (US & Canada),48.5123831676,-123.5302009224
2020-03-22 19:14:24 UTC,Pacific Time (US & Canada),48.3820050598,-123.5378500074
2020-03-18 20:58:00 UTC,Pacific Time (US & Canada),48.5718166667,-123.4587555556
2020-03-26 00:26:00 UTC,Pacific Time (US & Canada),48.4179702709,-123.3429333677
2020-03-26 00:25:00 UTC,Pacific Time (US & Canada),48.4179702709,-123.3429333677
2016-04-25 19:11:00 UTC,Pacific Time (US & Canada),48.4763749823,-123.4022888472
2020-03-26 01:09:00 UTC,Pacific Time (US & Canada),48.5781,-123.463572
2020-03-24 01:09:00 UTC,Pacific Time (US & Canada),48.5775944,-123.4645917
2020-03-28 20:01:05 UTC,Pacific Time (US & Canada),48.414875,-123.34776333
2017-09-13 17:15:00 UTC,Mountain Time (US & Canada),49.0159504267,-124.5705165434
2020-03-06 16:25:34 UTC,UTC,48.47495333,-123.32393667
2020-03-29 18:11:51 UTC,Pacific Time (US & Canada),48.48924167,-123.30207
2020-03-31 20:04:00 UTC,Pacific Time (US & Canada),48.4182009108,-123.3433284675
2020-04-03 01:22:00 UTC,Hawaii,48.4185318712,-123.3437586122
2020-04-02 22:31:00 UTC,Pacific Time (US & Canada),48.4178630352,-123.3423957461
2020-03-18 00:15:00 UTC,Pacific Time (US & Canada),48.5176525052,-123.4215456258
2020-04-05 20:48:28 UTC,Pacific Time (US & Canada),48.43931167,-123.29294667
2020-04-05 23:09:00 UTC,Pacific Time (US & Canada),48.4179717328,-123.3429704389
2020-04-06 19:13:00 UTC,Pacific Time (US & Canada),48.4894568114,-123.3020000969
2020-04-06 19:44:00 UTC,Pacific Time (US & Canada),48.4896147005,-123.3015199659
2020-04-07 18:02:00 UTC,Pacific Time (US & Canada),48.4063305556,-123.5087805556
2020-04-06 00:09:26 UTC,Pacific Time (US & Canada),48.4877180792,-123.3601871757
2020-04-07 22:53:50 UTC,Pacific Time (US & Canada),48.5657786585,-123.4038042434
2020-04-08 21:03:26 UTC,Pacific Time (US & Canada),49.2103927014,-123.9869334202
2020-04-09 00:52:00 UTC,Pacific Time (US & Canada),49.1075581918,-123.9212982917
2020-04-09 17:08:00 UTC,Pacific Time (US & Canada),48.4715422328,-123.3092657849
2020-04-08 23:49:00 UTC,Pacific Time (US & Canada),48.4570085463,-123.5079223703
2020-04-09 23:32:00 UTC,Pacific Time (US & Canada),48.4570640549,-123.5078930855
2020-04-10 18:15:24 UTC,Pacific Time (US & Canada),48.50679667,-123.40316667
2020-04-11 21:58:32 UTC,Pacific Time (US & Canada),48.5702686667,-123.4664410833
2020-04-11 18:56:00 UTC,Pacific Time (US & Canada),48.4974787,-123.3818159
2020-04-11 12:07:00 UTC,Pacific Time (US & Canada),48.4697624195,-123.4174767224
2020-04-13 22:57:57 UTC,Pacific Time (US & Canada),48.4581379882,-123.324753195
2020-04-15 19:38:46 UTC,Pacific Time (US & Canada),48.2574098662,-123.6554017457
2020-04-15 16:59:00 UTC,Pacific Time (US & Canada),48.5334468929,-123.4380748878
2020-03-06 16:25:34 UTC,UTC,48.47495333,-123.32393667
2020-04-09 06:34:00 UTC,Pacific Time (US & Canada),48.4526162171,-123.4791348707
2020-04-14 17:46:00 UTC,Pacific Time (US & Canada),49.577637,-124.882538
2020-04-13 07:58:00 UTC,Pacific Time (US & Canada),48.4873458027,-123.3295186382
2020-04-17 22:02:00 UTC,Pacific Time (US & Canada),48.4586896472,-123.3235741146
2020-04-17 21:14:00 UTC,Pacific Time (US & Canada),48.457493817,-123.3219931864
2020-04-15 16:56:00 UTC,Pacific Time (US & Canada),48.4978653299,-123.3904755378
2020-04-16 22:59:29 UTC,Pacific Time (US & Canada),48.4619638446,-123.2791597956
2020-04-16 23:44:46 UTC,Pacific Time (US & Canada),49.1334230403,-123.9195453637
2020-04-19 18:59:59 UTC,Pacific Time (US & Canada),48.5900625115,-123.5569852556
2020-04-19 21:51:00 UTC,Pacific Time (US & Canada),48.519846,-123.430388
2020-04-19 19:16:00 UTC,Pacific Time (US & Canada),48.4515388889,-123.273925
,UTC,49.1093796791,-123.9210332735
2020-04-13 17:36:03 UTC,Pacific Time (US & Canada),48.4977572995,-123.3887175216
2020-04-20 17:42:00 UTC,Pacific Time (US & Canada),48.4757035249,-123.3682345664
2020-04-19 18:00:00 UTC,Pacific Time (US & Canada),48.4593380259,-123.3214472461
2020-04-19 23:39:00 UTC,Hawaii,48.4151630019,-123.5037702668
2020-04-20 00:04:00 UTC,Hawaii,48.4176294387,-123.5035673579
2020-04-20 00:35:00 UTC,Hawaii,48.4147722583,-123.4993708275
2020-04-20 22:59:00 UTC,Pacific Time (US & Canada),48.4687592222,-123.4196274727
2020-04-21 01:26:00 UTC,Pacific Time (US & Canada),48.6412862,-123.4028334
2020-04-20 20:38:00 UTC,Pacific Time (US & Canada),49.1354100164,-123.9438416537
2020-04-16 23:01:00 UTC,Pacific Time (US & Canada),48.4590111111,-123.48265
2020-04-23 21:12:27 UTC,Pacific Time (US & Canada),48.4107152067,-123.3461035468
2020-04-23 21:20:45 UTC,Pacific Time (US & Canada),48.4111799911,-123.3441032394
